forecast_date,valid_date,model,mean_1m_temp_degC,mean_0_5m_temp_degC
2024-08-10,2024-08-15,2,15.525717,12.052471
2024-08-10,2024-08-16,2,15.678018,12.231351
2024-08-10,2024-08-10,3,15.794734,14.3189125
2024-08-10,2024-08-11,3,15.826424,15.071318
2024-08-10,2024-08-12,3,16.200691,15.31613
2024-08-10,2024-08-13,3,16.121672,15.155118
2024-08-10,2024-08-14,3,16.193739,15.357952
2024-08-10,2024-08-15,3,16.264524,15.517519
2024-08-10,2024-08-16,3,16.38976,15.597413
2024-08-10,2024-08-10,4,14.91489,15.229075
2024-08-10,2024-08-11,4,15.820031,16.429737
2024-08-10,2024-08-12,4,16.951385,17.216213
2024-08-10,2024-08-13,4,17.793585,17.758507
2024-08-10,2024-08-14,4,17.911743,17.842413
2024-08-10,2024-08-15,4,17.940758,17.879688
2024-08-10,2024-08-16,4,18.126444,18.046856
2024-08-10,2024-08-10,5,15.572131,13.070205
2024-08-10,2024-08-11,5,15.004204,12.480678
2024-08-10,2024-08-12,5,14.696624,12.139496
2024-08-10,2024-08-13,5,14.587496,11.956658
2024-08-10,2024-08-14,5,14.732542,12.004454
2024-08-10,2024-08-15,5,14.517264,11.914764
2024-08-10,2024-08-16,5,14.656891,12.053036
2024-08-11,2024-08-11,1,14.976429,13.852953
2024-08-11,2024-08-12,1,15.1109295,13.812282
2024-08-11,2024-08-13,1,15.20999,13.610745
2024-08-11,2024-08-14,1,14.987577,13.53702
2024-08-11,2024-08-15,1,14.871611,13.531239
2024-08-11,2024-08-16,1,15.086775,13.753659
2024-08-11,2024-08-17,1,14.761498,13.720278
2024-08-11,2024-08-11,2,15.681614,12.402872
2024-08-11,2024-08-12,2,15.621606,12.317585
2024-08-11,2024-08-13,2,15.721307,12.245119
2024-08-11,2024-08-14,2,15.647531,12.18367
2024-08-11,2024-08-15,2,15.535134,12.061774
2024-08-11,2024-08-16,2,15.683136,12.236582
2024-08-11,2024-08-17,2,15.235814,11.862875
2024-08-11,2024-08-11,3,15.79333,14.451044
2024-08-11,2024-08-12,3,16.019796,15.0432625
2024-08-11,2024-08-13,3,16.052607,15.061982
2024-08-11,2024-08-14,3,16.171143,15.33028
2024-08-11,2024-08-15,3,16.257465,15.508588
2024-08-11,2024-08-16,3,16.388382,15.595321
2024-08-11,2024-08-17,3,15.990932,15.161825
2024-08-11,2024-08-11,4,14.794804,15.084234
2024-08-11,2024-08-12,4,15.792398,16.269146
2024-08-11,2024-08-13,4,17.097351,17.292986
2024-08-11,2024-08-14,4,17.631071,17.724102
2024-08-11,2024-08-15,4,17.876255,17.886414
2024-08-11,2024-08-16,4,18.133593,18.07048
2024-08-11,2024-08-17,4,17.926523,17.94291
2024-08-11,2024-08-11,5,15.447041,13.092174
2024-08-11,2024-08-12,5,15.035942,12.442599
2024-08-11,2024-08-13,5,14.779866,12.088117
2024-08-11,2024-08-14,5,14.814526,12.046156
2024-08-11,2024-08-15,5,14.547068,11.925929
2024-08-11,2024-08-16,5,14.666175,12.053962
2024-08-11,2024-08-17,5,13.961834,11.584561
2024-08-12,2024-08-12,1,15.087444,13.894659
2024-08-12,2024-08-13,1,15.249299,13.662803
2024-08-12,2024-08-14,1,15.010376,13.557501
2024-08-12,2024-08-15,1,14.88127,13.538503
2024-08-12,2024-08-16,1,15.089105,13.755
2024-08-12,2024-08-17,1,14.761906,13.720434
2024-08-12,2024-08-18,1,14.43855,13.406847
2024-08-12,2024-08-12,2,15.697913,12.473959
2024-08-12,2024-08-13,2,15.78105,12.312349
2024-08-12,2024-08-14,2,15.677864,12.215796
2024-08-12,2024-08-15,2,15.551639,12.078198
2024-08-12,2024-08-16,2,15.692114,12.245778
2024-08-12,2024-08-17,2,15.241381,11.868219
2024-08-12,2024-08-18,2,14.666356,11.461018
2024-08-12,2024-08-12,3,15.915069,14.462577
2024-08-12,2024-08-13,3,15.898261,14.817684
2024-08-12,2024-08-14,3,16.110876,15.252158
2024-08-12,2024-08-15,3,16.238045,15.483276
2024-08-12,2024-08-16,3,16.384441,15.589285
2024-08-12,2024-08-17,3,15.98983,15.160101
2024-08-12,2024-08-18,3,15.449702,14.682784
2024-08-12,2024-08-12,4,14.705651,14.897041
2024-08-12,2024-08-13,4,15.905666,16.30059
2024-08-12,2024-08-14,4,16.911303,17.261011
2024-08-12,2024-08-15,4,17.578365,17.756155
2024-08-12,2024-08-16,4,18.060637,18.066412
2024-08-12,2024-08-17,4,17.927195,17.960611
2024-08-12,2024-08-18,4,17.695969,17.693579
2024-08-12,2024-08-12,5,15.352698,13.06065
2024-08-12,2024-08-13,5,15.092529,12.398889
2024-08-12,2024-08-14,5,14.985025,12.167355
2024-08-12,2024-08-15,5,14.623413,11.968913
2024-08-12,2024-08-16,5,14.696908,12.065656
2024-08-12,2024-08-17,5,13.97396,11.587824
2024-08-12,2024-08-18,5,13.112152,11.003646
2024-08-13,2024-08-13,1,15.268861,13.750416
2024-08-13,2024-08-14,1,15.046914,13.599417
2024-08-13,2024-08-15,1,14.900763,13.555065
2024-08-13,2024-08-16,1,15.094785,13.758857
2024-08-13,2024-08-17,1,14.763189,13.721166
2024-08-13,2024-08-18,1,14.438787,13.406948
2024-08-13,2024-08-19,1,14.782014,13.435572
2024-08-13,2024-08-13,2,15.87885,12.343224
2024-08-13,2024-08-14,2,15.709756,12.242999
2024-08-13,2024-08-15,2,15.567378,12.0934105
2024-08-13,2024-08-16,2,15.700544,12.254393
2024-08-13,2024-08-17,2,15.246596,11.873229
2024-08-13,2024-08-18,2,14.669827,11.464304
2024-08-13,2024-08-19,2,14.6212225,11.251459
2024-08-13,2024-08-13,3,15.901404,14.266134
2024-08-13,2024-08-14,3,15.95742,15.007709
2024-08-13,2024-08-15,3,16.178928,15.400906
2024-08-13,2024-08-16,3,16.37134,15.56885
2024-08-13,2024-08-17,3,15.986083,15.154229
2024-08-13,2024-08-18,3,15.448538,14.680996
2024-08-13,2024-08-19,3,15.697502,14.484007
2024-08-13,2024-08-13,4,14.970581,14.9671135
2024-08-13,2024-08-14,4,15.799093,16.346424
2024-08-13,2024-08-15,4,16.87737,17.302284
2024-08-13,2024-08-16,4,17.767952,17.924017
2024-08-13,2024-08-17,4,17.843409,17.941248
2024-08-13,2024-08-18,4,17.683285,17.70084
2024-08-13,2024-08-19,4,17.652744,17.413624
2024-08-13,2024-08-13,5,15.549254,13.044803
2024-08-13,2024-08-14,5,15.295241,12.438992
2024-08-13,2024-08-15,5,14.780188,12.074178
2024-08-13,2024-08-16,5,14.767574,12.100481
2024-08-13,2024-08-17,5,14.005866,11.60063
2024-08-13,2024-08-18,5,13.126659,11.008837
2024-08-13,2024-08-19,5,12.927013,10.714565
2024-08-14,2024-08-14,1,15.088398,13.754269
2024-08-14,2024-08-15,1,14.96842,13.630301
2024-08-14,2024-08-16,1,15.12324,13.782635
2024-08-14,2024-08-17,1,14.771838,13.727495
2024-08-14,2024-08-18,1,14.441203,13.408568
2024-08-14,2024-08-19,1,14.7828245,13.43604
2024-08-14,2024-08-20,1,14.818663,13.445987
2024-08-14,2024-08-14,2,15.840602,12.32628
2024-08-14,2024-08-15,2,15.624725,12.146959
2024-08-14,2024-08-16,2,15.730611,12.285093
2024-08-14,2024-08-17,2,15.265134,11.891068
2024-08-14,2024-08-18,2,14.682165,11.475996
2024-08-14,2024-08-19,2,14.62947,11.258263
2024-08-14,2024-08-20,2,14.924644,11.596251
2024-08-14,2024-08-14,3,15.885026,14.360983
2024-08-14,2024-08-15,3,16.019842,15.146557
2024-08-14,2024-08-16,3,16.327288,15.499511
2024-08-14,2024-08-17,3,15.973351,15.134252
2024-08-14,2024-08-18,3,15.444555,14.674896
2024-08-14,2024-08-19,3,15.696188,14.482402
2024-08-14,2024-08-20,3,15.723727,14.673791
2024-08-14,2024-08-14,4,14.822752,15.001312
2024-08-14,2024-08-15,4,15.725064,16.381672
2024-08-14,2024-08-16,4,17.059483,17.45377
2024-08-14,2024-08-17,4,17.529087,17.77378
2024-08-14,2024-08-18,4,17.565165,17.652258
2024-08-14,2024-08-19,4,17.62188,17.415247
2024-08-14,2024-08-20,4,17.760506,17.648933
2024-08-14,2024-08-14,5,15.773916,13.064729
2024-08-14,2024-08-15,5,15.087315,12.334901
2024-08-14,2024-08-16,5,14.927755,12.201044
2024-08-14,2024-08-17,5,14.088798,11.643928
2024-08-14,2024-08-18,5,13.169701,11.029288
2024-08-14,2024-08-19,5,12.947922,10.723284
2024-08-14,2024-08-20,5,13.407902,11.2657585
2024-08-15,2024-08-15,1,14.815373,13.581523
2024-08-15,2024-08-16,1,15.123848,13.804298
2024-08-15,2024-08-17,1,14.782303,13.740054
2024-08-15,2024-08-18,1,14.446978,13.413805
2024-08-15,2024-08-19,1,14.785589,13.438101
2024-08-15,2024-08-20,1,14.81919,13.446259
2024-08-15,2024-08-21,1,14.035566,13.205012
2024-08-15,2024-08-15,2,15.609095,12.035877
2024-08-15,2024-08-16,2,15.699316,12.245181
2024-08-15,2024-08-17,2,15.24371,11.869814
2024-08-15,2024-08-18,2,14.667712,11.462238
2024-08-15,2024-08-19,2,14.619789,11.250269
2024-08-15,2024-08-20,2,14.919289,11.591251
2024-08-15,2024-08-21,2,14.366174,11.237254
2024-08-15,2024-08-15,3,15.734467,14.16183
2024-08-15,2024-08-16,3,16.04976,15.106452
2024-08-15,2024-08-17,3,15.906144,15.02773
2024-08-15,2024-08-18,3,15.422568,14.641735
2024-08-15,2024-08-19,3,15.689093,14.473769
2024-08-15,2024-08-20,3,15.722254,14.672152
2024-08-15,2024-08-21,3,15.243344,14.615119
2024-08-15,2024-08-15,4,14.731261,14.975788
2024-08-15,2024-08-16,4,15.856615,16.485561
2024-08-15,2024-08-17,4,16.760935,17.245087
2024-08-15,2024-08-18,4,17.152615,17.397861
2024-08-15,2024-08-19,4,17.446735,17.340126
2024-08-15,2024-08-20,4,17.714388,17.64606
2024-08-15,2024-08-21,4,17.136347,17.394814
2024-08-15,2024-08-15,5,15.397519,12.939052
2024-08-15,2024-08-16,5,15.231755,12.5005455
2024-08-15,2024-08-17,5,14.296324,11.793347
2024-08-15,2024-08-18,5,13.299125,11.108818
2024-08-15,2024-08-19,5,13.020395,10.761564
2024-08-15,2024-08-20,5,13.442455,11.278969
2024-08-15,2024-08-21,5,12.932579,11.014986
2024-08-16,2024-08-16,1,14.687769,13.477286
2024-08-16,2024-08-17,1,14.667782,13.665237
2024-08-16,2024-08-18,1,14.419095,13.397377
2024-08-16,2024-08-19,1,14.777536,13.434192
2024-08-16,2024-08-20,1,14.818804,13.446809
2024-08-16,2024-08-21,1,14.03592,13.205471
2024-08-16,2024-08-22,1,13.689588,13.026587
2024-08-16,2024-08-16,2,15.72214,12.155743
2024-08-16,2024-08-17,2,15.227684,11.845486
2024-08-16,2024-08-18,2,14.654335,11.448706
2024-08-16,2024-08-19,2,14.610569,11.242568
2024-08-16,2024-08-20,2,14.914158,11.58646
2024-08-16,2024-08-21,2,14.362904,11.234262
2024-08-16,2024-08-22,2,14.15757,10.989908
2024-08-16,2024-08-16,3,15.66845,14.23608
2024-08-16,2024-08-17,3,15.675383,14.708975
2024-08-16,2024-08-18,3,15.360994,14.548747
2024-08-16,2024-08-19,3,15.668176,14.448799
2024-08-16,2024-08-20,3,15.718104,14.667576
2024-08-16,2024-08-21,3,15.242679,14.614181
2024-08-16,2024-08-22,3,15.1486025,14.567215
2024-08-16,2024-08-16,4,14.534731,14.813085
2024-08-16,2024-08-17,4,15.278599,16.033949
2024-08-16,2024-08-18,4,16.018436,16.544666
2024-08-16,2024-08-19,4,16.777786,16.908133
2024-08-16,2024-08-20,4,17.41532,17.494188
2024-08-16,2024-08-21,4,17.028225,17.355429
2024-08-16,2024-08-22,4,16.703558,17.199427
2024-08-16,2024-08-16,5,15.419521,12.947835
2024-08-16,2024-08-17,5,14.544517,12.045886
2024-08-16,2024-08-18,5,13.4920845,11.253998
2024-08-16,2024-08-19,5,13.142571,10.836388
2024-08-16,2024-08-20,5,13.5059,11.308189
2024-08-16,2024-08-21,5,12.960663,11.024925
2024-08-16,2024-08-22,5,12.573433,10.798184
2024-08-17,2024-08-17,1,14.518436,13.517591
2024-08-17,2024-08-18,1,14.34499,13.334925
2024-08-17,2024-08-19,1,14.742558,13.409018
2024-08-17,2024-08-20,1,14.812502,13.443847
2024-08-17,2024-08-21,1,14.034754,13.204995
2024-08-17,2024-08-22,1,13.689193,13.026344
2024-08-17,2024-08-23,1,13.81163,13.023552
2024-08-17,2024-08-17,2,15.307735,11.893783
2024-08-17,2024-08-18,2,14.698947,11.488181
2024-08-17,2024-08-19,2,14.639517,11.266112
2024-08-17,2024-08-20,2,14.930079,11.601287
2024-08-17,2024-08-21,2,14.373034,11.243528
2024-08-17,2024-08-22,2,14.163994,10.995447
2024-08-17,2024-08-23,2,14.263941,11.0723505
2024-08-17,2024-08-17,3,15.477254,14.214298
2024-08-17,2024-08-18,3,15.180353,14.323821
2024-08-17,2024-08-19,3,15.625051,14.398899
2024-08-17,2024-08-20,3,15.710211,14.659012
2024-08-17,2024-08-21,3,15.241478,14.612474
2024-08-17,2024-08-22,3,15.148223,14.566715
2024-08-17,2024-08-23,3,15.538116,14.839013
2024-08-17,2024-08-17,4,14.354982,14.737836
2024-08-17,2024-08-18,4,14.777368,15.461129
2024-08-17,2024-08-19,4,15.783208,16.127224
2024-08-17,2024-08-20,4,16.78525,17.062302
2024-08-17,2024-08-21,4,16.689798,17.155672
2024-08-17,2024-08-22,4,16.542738,17.10586
2024-08-17,2024-08-23,4,16.73316,17.192726
2024-08-17,2024-08-17,5,14.787987,12.678699
2024-08-17,2024-08-18,5,13.88063,11.661088
2024-08-17,2024-08-19,5,13.447445,11.061452
2024-08-17,2024-08-20,5,13.6826515,11.4062195
2024-08-17,2024-08-21,5,13.047291,11.063796
2024-08-17,2024-08-22,5,12.609068,10.80979
2024-08-17,2024-08-23,5,12.999232,11.098692
2024-08-18,2024-08-18,1,14.16843,13.086785
2024-08-18,2024-08-19,1,14.583408,13.267636
2024-08-18,2024-08-20,1,14.764603,13.409407
2024-08-18,2024-08-21,1,14.018751,13.193246
2024-08-18,2024-08-22,1,13.680468,13.019296
2024-08-18,2024-08-23,1,13.80349,13.016712
2024-08-18,2024-08-24,1,14.132656,13.34602
2024-08-18,2024-08-18,2,15.188896,11.844721
2024-08-18,2024-08-19,2,14.926774,11.495384
2024-08-18,2024-08-20,2,15.084257,11.746694
2024-08-18,2024-08-21,2,14.470937,11.334007
2024-08-18,2024-08-22,2,14.226114,11.049355
2024-08-18,2024-08-23,2,14.30138,11.103097
2024-08-18,2024-08-24,2,14.693967,11.408767
2024-08-18,2024-08-18,3,14.866146,13.72947
2024-08-18,2024-08-19,3,15.385877,14.147824
2024-08-18,2024-08-20,3,15.677739,14.625889
2024-08-18,2024-08-21,3,15.237524,14.606629
2024-08-18,2024-08-22,3,15.146833,14.564924
2024-08-18,2024-08-23,3,15.537676,14.838529
2024-08-18,2024-08-24,3,15.592913,14.973248
2024-08-18,2024-08-18,4,14.183976,14.324364
2024-08-18,2024-08-19,4,14.8071995,15.203209
2024-08-18,2024-08-20,4,15.926954,16.38331
2024-08-18,2024-08-21,4,16.094076,16.740707
2024-08-18,2024-08-22,4,16.185005,16.8636
2024-08-18,2024-08-23,4,16.534195,17.065002
2024-08-18,2024-08-24,4,16.989414,17.463247
2024-08-18,2024-08-18,5,14.398482,12.192886
2024-08-18,2024-08-19,5,13.841632,11.35099
2024-08-18,2024-08-20,5,13.905614,11.528949
2024-08-18,2024-08-21,5,13.155226,11.1113205
2024-08-18,2024-08-22,5,12.652692,10.823163
2024-08-18,2024-08-23,5,13.014441,11.099916
2024-08-18,2024-08-24,5,13.693847,11.655971
2024-08-19,2024-08-19,1,14.637282,13.262079
2024-08-19,2024-08-20,1,14.750986,13.386375
2024-08-19,2024-08-21,1,14.006273,13.180875
2024-08-19,2024-08-22,1,13.671582,13.011454
2024-08-19,2024-08-23,1,13.794772,13.009268
2024-08-19,2024-08-24,1,14.12638,13.3408
2024-08-19,2024-08-25,1,14.180667,13.380596
2024-08-19,2024-08-19,2,15.228823,11.885824
2024-08-19,2024-08-20,2,15.278076,11.948794
2024-08-19,2024-08-21,2,14.5975065,11.4551935
2024-08-19,2024-08-22,2,14.306969,11.1206875
2024-08-19,2024-08-23,2,14.350171,11.143559
2024-08-19,2024-08-24,2,14.71954,11.431588
2024-08-19,2024-08-25,2,14.535596,11.391908
2024-08-19,2024-08-19,3,15.115349,13.812737
2024-08-19,2024-08-20,3,15.605877,14.550257
2024-08-19,2024-08-21,3,15.22739,14.592112
2024-08-19,2024-08-22,3,15.143508,14.5606
2024-08-19,2024-08-23,3,15.536595,14.837342
2024-08-19,2024-08-24,3,15.592871,14.973152
2024-08-19,2024-08-25,3,15.556424,14.921982
2024-08-19,2024-08-19,4,14.222435,14.082669
2024-08-19,2024-08-20,4,14.937641,15.477107
2024-08-19,2024-08-21,4,15.216072,16.057959
2024-08-19,2024-08-22,4,15.538275,16.378029
2024-08-19,2024-08-23,4,16.107203,16.762785
2024-08-19,2024-08-24,4,16.75627,17.315315
2024-08-19,2024-08-25,4,17.016798,17.40274
2024-08-19,2024-08-19,5,14.507901,12.059102
2024-08-19,2024-08-20,5,14.374633,11.869123
2024-08-19,2024-08-21,5,13.422476,11.2658825
2024-08-19,2024-08-22,5,12.778391,10.879786
2024-08-19,2024-08-23,5,13.067249,11.115391
2024-08-19,2024-08-24,5,13.7080555,11.651976
2024-08-19,2024-08-25,5,13.545289,11.476846
2024-08-20,2024-08-20,1,14.878117,13.466284
2024-08-20,2024-08-21,1,14.042047,13.204383
2024-08-20,2024-08-22,1,13.689439,13.025331
2024-08-20,2024-08-23,1,13.811158,13.022947
2024-08-20,2024-08-24,1,14.137939,13.350354
2024-08-20,2024-08-25,1,14.187999,13.386575
2024-08-20,2024-08-26,1,14.24723,13.40856
2024-08-20,2024-08-20,2,15.748642,12.185854
2024-08-20,2024-08-21,2,14.823939,11.6514
2024-08-20,2024-08-22,2,14.443519,11.240663
2024-08-20,2024-08-23,2,14.431659,11.211664
2024-08-20,2024-08-24,2,14.762075,11.46984
2024-08-20,2024-08-25,2,14.561106,11.414595
2024-08-20,2024-08-26,2,14.394863,11.469451
2024-08-20,2024-08-20,3,15.532133,14.069378
2024-08-20,2024-08-21,3,15.004419,14.333647
2024-08-20,2024-08-22,3,15.094414,14.494868
2024-08-20,2024-08-23,3,15.518789,14.818018
2024-08-20,2024-08-24,3,15.59229,14.971708
2024-08-20,2024-08-25,3,15.555992,14.921415
2024-08-20,2024-08-26,3,15.479274,14.850158
2024-08-20,2024-08-20,4,14.838925,14.7329855
2024-08-20,2024-08-21,4,14.660542,15.531916
2024-08-20,2024-08-22,4,15.024917,15.960509
2024-08-20,2024-08-23,4,15.7144985,16.464798
2024-08-20,2024-08-24,4,16.510313,17.14703
2024-08-20,2024-08-25,4,16.886106,17.320934
2024-08-20,2024-08-26,4,17.067158,17.311697
2024-08-20,2024-08-20,5,15.42098,12.811105
2024-08-20,2024-08-21,5,14.087231,11.718751
2024-08-20,2024-08-22,5,13.119885,11.059407
2024-08-20,2024-08-23,5,13.220905,11.171354
2024-08-20,2024-08-24,5,13.754398,11.647581
2024-08-20,2024-08-25,5,13.550303,11.463825
2024-08-20,2024-08-26,5,13.325435,11.399217
2024-08-21,2024-08-21,1,14.275523,13.432373
2024-08-21,2024-08-22,1,13.833479,13.150798
2024-08-21,2024-08-23,1,13.943999,13.135446
2024-08-21,2024-08-24,1,14.225324,13.422194
2024-08-21,2024-08-25,1,14.240402,13.42896
2024-08-21,2024-08-26,1,14.275779,13.431026
2024-08-21,2024-08-27,1,14.045623,13.089333
2024-08-21,2024-08-21,2,15.243595,11.989221
2024-08-21,2024-08-22,2,14.681626,11.453071
2024-08-21,2024-08-23,2,14.5721655,11.331388
2024-08-21,2024-08-24,2,14.835057,11.536426
2024-08-21,2024-08-25,2,14.604893,11.453869
2024-08-21,2024-08-26,2,14.421482,11.494132
2024-08-21,2024-08-27,2,13.971269,11.064853
2024-08-21,2024-08-21,3,15.013285,14.0967045
2024-08-21,2024-08-22,3,14.941521,14.332444
2024-08-21,2024-08-23,3,15.480896,14.778854
2024-08-21,2024-08-24,3,15.591953,14.969721
2024-08-21,2024-08-25,3,15.555194,14.920419
2024-08-21,2024-08-26,3,15.479083,14.8499155
2024-08-21,2024-08-27,3,15.463658,14.665606
2024-08-21,2024-08-21,4,14.107952,14.584368
2024-08-21,2024-08-22,4,14.227026,15.250511
2024-08-21,2024-08-23,4,15.010359,15.895808
2024-08-21,2024-08-24,4,16.000277,16.774244
2024-08-21,2024-08-25,4,16.577034,17.110947
2024-08-21,2024-08-26,4,16.902996,17.209326
2024-08-21,2024-08-27,4,16.789446,17.051237
2024-08-21,2024-08-21,5,14.796175,12.745056
2024-08-21,2024-08-22,5,13.747263,11.608223
2024-08-21,2024-08-23,5,13.607157,11.414142
2024-08-21,2024-08-24,5,13.919301,11.704678
2024-08-21,2024-08-25,5,13.606231,11.4690275
2024-08-21,2024-08-26,5,13.338637,11.392622
2024-08-21,2024-08-27,5,12.844403,11.040619
2024-08-22,2024-08-22,1,13.899676,13.119426
2024-08-22,2024-08-23,1,13.946419,13.122
2024-08-22,2024-08-24,1,14.217233,13.412615
2024-08-22,2024-08-25,1,14.233922,13.423159
2024-08-22,2024-08-26,1,14.271985,13.427931
2024-08-22,2024-08-27,1,14.043245,13.087439
2024-08-22,2024-08-28,1,14.031355,12.963113
2024-08-22,2024-08-22,2,15.20732,11.8389
2024-08-22,2024-08-23,2,14.847393,11.562721
2024-08-22,2024-08-24,2,14.973704,11.665195
2024-08-22,2024-08-25,2,14.687782,11.529246
2024-08-22,2024-08-26,2,14.4719095,11.541297
2024-08-22,2024-08-27,2,14.005937,11.0949335
2024-08-22,2024-08-28,2,13.682445,10.854145
2024-08-22,2024-08-22,3,14.61403,13.767845
2024-08-22,2024-08-23,3,15.208264,14.50713
2024-08-22,2024-08-24,3,15.593722,14.96017
2024-08-22,2024-08-25,3,15.549893,14.914066
2024-08-22,2024-08-26,3,15.477934,14.848453
2024-08-22,2024-08-27,3,15.463284,14.665139
2024-08-22,2024-08-28,3,15.972059,14.897314
2024-08-22,2024-08-22,4,14.117487,14.566158
2024-08-22,2024-08-23,4,14.522856,15.437698
2024-08-22,2024-08-24,4,15.567991,16.437016
2024-08-22,2024-08-25,4,16.276394,16.892134
2024-08-22,2024-08-26,4,16.72263,17.08715
2024-08-22,2024-08-27,4,16.686024,16.986135
2024-08-22,2024-08-28,4,16.780273,17.062674
2024-08-22,2024-08-22,5,14.483398,12.392208
2024-08-22,2024-08-23,5,14.10708,11.772938
2024-08-22,2024-08-24,5,14.144775,11.801917
2024-08-22,2024-08-25,5,13.691877,11.489656
2024-08-22,2024-08-26,5,13.365478,11.391663
2024-08-22,2024-08-27,5,12.850033,11.036297
2024-08-22,2024-08-28,5,12.607764,10.842506
2024-08-23,2024-08-23,1,14.015814,13.21522
2024-08-23,2024-08-24,1,14.27894,13.469343
2024-08-23,2024-08-25,1,14.272104,13.454971
2024-08-23,2024-08-26,1,14.292516,13.44418
2024-08-23,2024-08-27,1,14.055697,13.097243
2024-08-23,2024-08-28,1,14.039578,12.969685
2024-08-23,2024-08-29,1,13.864103,13.171816
2024-08-23,2024-08-23,2,15.105983,11.965691
2024-08-23,2024-08-24,2,15.142353,11.846095
2024-08-23,2024-08-25,2,14.793565,11.630113
2024-08-23,2024-08-26,2,14.537087,11.60346
2024-08-23,2024-08-27,2,14.051013,11.134398
2024-08-23,2024-08-28,2,13.714251,10.87918
2024-08-23,2024-08-29,2,13.587028,11.040949
2024-08-23,2024-08-23,3,14.775922,14.040843
2024-08-23,2024-08-24,3,15.543435,14.894424
2024-08-23,2024-08-25,3,15.54013,14.898989
2024-08-23,2024-08-26,3,15.474251,14.843795
2024-08-23,2024-08-27,3,15.462098,14.663664
2024-08-23,2024-08-28,3,15.971592,14.896662
2024-08-23,2024-08-29,3,15.503623,15.075256
2024-08-23,2024-08-23,4,13.840678,14.351206
2024-08-23,2024-08-24,4,14.619059,15.627849
2024-08-23,2024-08-25,4,15.489615,16.275597
2024-08-23,2024-08-26,4,16.167656,16.676657
2024-08-23,2024-08-27,4,16.320314,16.733185
2024-08-23,2024-08-28,4,16.579252,16.929268
2024-08-23,2024-08-29,4,16.776117,17.271393
2024-08-23,2024-08-23,5,14.846522,12.800117
2024-08-23,2024-08-24,5,14.687067,12.248765
2024-08-23,2024-08-25,5,14.000691,11.682118
2024-08-23,2024-08-26,5,13.522983,11.471478
2024-08-23,2024-08-27,5,12.9282465,11.071547
2024-08-23,2024-08-28,5,12.64492,10.859263
2024-08-23,2024-08-29,5,12.716487,11.244424
2024-08-24,2024-08-24,1,13.992349,13.232113
2024-08-24,2024-08-25,1,14.090517,13.306849
2024-08-24,2024-08-26,1,14.189205,13.362136
2024-08-24,2024-08-27,1,13.990597,13.045633
2024-08-24,2024-08-28,1,13.995652,12.934445
2024-08-24,2024-08-29,1,13.831918,13.144961
2024-08-24,2024-08-30,1,13.46777,12.739673
2024-08-24,2024-08-24,2,15.157314,11.864849
2024-08-24,2024-08-25,2,14.803587,11.640094
2024-08-24,2024-08-26,2,14.543352,11.609529
2024-08-24,2024-08-27,2,14.055368,11.138235
2024-08-24,2024-08-28,2,13.717334,10.881615
2024-08-24,2024-08-29,2,13.589042,11.042694
2024-08-24,2024-08-30,2,12.72577,10.283129
2024-08-24,2024-08-24,3,14.888259,14.159326
2024-08-24,2024-08-25,3,15.407935,14.719369
2024-08-24,2024-08-26,3,15.433457,14.793095
2024-08-24,2024-08-27,3,15.449153,14.647637
2024-08-24,2024-08-28,3,15.966501,14.889576
2024-08-24,2024-08-29,3,15.50173,15.072819
2024-08-24,2024-08-30,3,15.642715,14.571691
2024-08-24,2024-08-24,4,13.879349,14.557855
2024-08-24,2024-08-25,4,14.505779,15.414398
2024-08-24,2024-08-26,4,15.301793,15.971272
2024-08-24,2024-08-27,4,15.634133,16.207632
2024-08-24,2024-08-28,4,16.126877,16.592863
2024-08-24,2024-08-29,4,16.476343,17.06658
2024-08-24,2024-08-30,4,16.244621,16.704113
2024-08-24,2024-08-24,5,15.004469,12.937661
2024-08-24,2024-08-25,5,14.383941,12.0747385
2024-08-24,2024-08-26,5,13.7932,11.674611
2024-08-24,2024-08-27,5,13.097293,11.178338
2024-08-24,2024-08-28,5,12.741505,10.916536
2024-08-24,2024-08-29,5,12.772081,11.278261
2024-08-24,2024-08-30,5,11.935909,10.475624
2024-08-25,2024-08-25,1,13.883763,13.0750065
2024-08-25,2024-08-26,1,14.007921,13.201635
2024-08-25,2024-08-27,1,13.852018,12.930566
2024-08-25,2024-08-28,1,13.893274,12.85077
2024-08-25,2024-08-29,1,13.751836,13.0773325
2024-08-25,2024-08-30,1,13.406554,12.686438
2024-08-25,2024-08-31,1,13.284002,12.323404
2024-08-25,2024-08-25,2,14.943275,11.867824
2024-08-25,2024-08-26,2,14.655328,11.731608
2024-08-25,2024-08-27,2,14.137316,11.212803
2024-08-25,2024-08-28,2,13.776183,10.92861
2024-08-25,2024-08-29,2,13.627649,11.076309
2024-08-25,2024-08-30,2,12.750305,10.301876
2024-08-25,2024-08-31,2,12.805854,10.182066
2024-08-25,2024-08-25,3,14.703213,13.860161
2024-08-25,2024-08-26,3,15.165762,14.49958
2024-08-25,2024-08-27,3,15.372539,14.556375
2024-08-25,2024-08-28,3,15.937232,14.8490095
2024-08-25,2024-08-29,3,15.490845,15.058814
2024-08-25,2024-08-30,3,15.637571,14.565014
2024-08-25,2024-08-31,3,15.435659,14.777287
2024-08-25,2024-08-25,4,13.752911,14.239521
